labels_per_client,round,optimizer,learning_rate,fl_test_loss,fl_test_accuracy,sfl_test_loss,sfl_test_accuracy,fl_minus_sfl_accuracy,global_l2_distance_fl_vs_sfl,fl_time_sec,sfl_time_sec,evaluation_time_sec,total_round_time_sec,weights_dir
2,36,SGD,0.005,2.0518066921234133,0.3068,2.0518066921234133,0.3068,0.0,0.0,3.271382147911936,3.566171689191833,0.6793028260581195,7.520876677939668,results/weights/fl_vs_sfl_noniid_label_skew/labels_2_per_client
2,37,SGD,0.005,2.0030425636291502,0.4015,2.0030425636291502,0.4015,0.0,0.0,3.2322431090287864,3.549685991136357,0.6542937259655446,7.439155823783949,results/weights/fl_vs_sfl_noniid_label_skew/labels_2_per_client
2,38,SGD,0.005,1.9545807830810547,0.3975,1.9545807830810547,0.3975,0.0,0.0,3.226203574799001,3.471606940962374,0.6641113942023367,7.36454067309387,results/weights/fl_vs_sfl_noniid_label_skew/labels_2_per_client
2,39,SGD,0.005,1.908263271331787,0.4058,1.908263271331787,0.4058,0.0,0.0,3.1799350699875504,3.258925443980843,0.6633441101294011,7.104821522021666,results/weights/fl_vs_sfl_noniid_label_skew/labels_2_per_client
2,40,SGD,0.005,1.8749220445632935,0.4017,1.8749220445632935,0.4017,0.0,0.0,3.2730087297968566,3.353600353933871,0.6673238698858768,7.297005160013214,results/weights/fl_vs_sfl_noniid_label_skew/labels_2_per_client
2,41,SGD,0.005,1.848818671798706,0.4088,1.848818671798706,0.4088,0.0,0.0,3.2222785998601466,3.4135853110346943,0.6767246930394322,7.318343052174896,results/weights/fl_vs_sfl_noniid_label_skew/labels_2_per_client
2,42,SGD,0.005,1.832127730178833,0.4043,1.832127730178833,0.4043,0.0,0.0,3.09916713507846,3.180647839093581,0.6664902889169753,6.95247737201862,results/weights/fl_vs_sfl_noniid_label_skew/labels_2_per_client
2,43,SGD,0.005,1.8149841997146607,0.4126,1.8149841997146607,0.4126,0.0,0.0,3.25689730187878,3.434640732128173,0.6770305139943957,7.371566412039101,results/weights/fl_vs_sfl_noniid_label_skew/labels_2_per_client
2,44,SGD,0.005,1.8018314231872559,0.4302,1.8018314231872559,0.4302,0.0,0.0,3.2078772839158773,3.4182506559882313,0.6671809479594231,7.299139455892146,results/weights/fl_vs_sfl_noniid_label_skew/labels_2_per_client
2,45,SGD,0.005,1.7949984409332276,0.4234,1.7949984409332276,0.4234,0.0,0.0,3.04633186198771,3.499192190123722,0.711762512801215,7.261481236899272,results/weights/fl_vs_sfl_noniid_label_skew/labels_2_per_client
2,46,SGD,0.005,1.7916591665267945,0.4001,1.7916591665267945,0.4001,0.0,0.0,3.3171568668913096,3.4851732219103724,0.6753279499243945,7.480362856993452,results/weights/fl_vs_sfl_noniid_label_skew/labels_2_per_client
2,47,SGD,0.005,1.7808074941635132,0.3999,1.7808074941635132,0.3999,0.0,0.0,3.1603363379836082,3.3423293449450284,0.6919104270637035,7.1972199969459325,results/weights/fl_vs_sfl_noniid_label_skew/labels_2_per_client
2,48,SGD,0.005,1.7727403734207154,0.3934,1.7727403734207154,0.3934,0.0,0.0,3.4088469869457185,3.4139934899285436,0.6626979811117053,7.48856989108026,results/weights/fl_vs_sfl_noniid_label_skew/labels_2_per_client
2,49,SGD,0.005,1.759617456626892,0.4067,1.759617456626892,0.4067,0.0,0.0,3.2875454591121525,3.5584513749927282,0.6677293409593403,7.516468335175887,results/weights/fl_vs_sfl_noniid_label_skew/labels_2_per_client
2,50,SGD,0.005,1.7448504125595092,0.4249,1.7448504125595092,0.4249,0.0,0.0,3.417845768854022,3.461644910974428,0.6560284420847893,7.538205527001992,results/weights/fl_vs_sfl_noniid_label_skew/labels_2_per_client
