labels_per_client,round,optimizer,learning_rate,fl_test_loss,fl_test_accuracy,sfl_test_loss,sfl_test_accuracy,fl_minus_sfl_accuracy,global_l2_distance_fl_vs_sfl,fl_time_sec,sfl_time_sec,evaluation_time_sec,total_round_time_sec,weights_dir
4,15,SGD,0.005,2.2973859939575196,0.1047,2.2973859939575196,0.1047,0.0,0.0,3.035487080924213,2.9743165499530733,0.6819011080078781,6.694769008085132,results/weights/fl_vs_sfl_noniid_label_skew/labels_4_per_client
4,16,SGD,0.005,2.2964133228302,0.1047,2.2964133228302,0.1047,0.0,0.0,2.8680295050144196,3.066186095122248,0.6563491369597614,6.593233312945813,results/weights/fl_vs_sfl_noniid_label_skew/labels_4_per_client
4,17,SGD,0.005,2.2953806507110595,0.105,2.2953806507110595,0.105,0.0,0.0,3.0778798821847886,3.2589244379196316,0.6696400940418243,7.012926452094689,results/weights/fl_vs_sfl_noniid_label_skew/labels_4_per_client
4,18,SGD,0.005,2.2942706745147703,0.1053,2.2942706745147703,0.1053,0.0,0.0,2.936583789996803,3.06144108902663,0.6578416530974209,6.658692568074912,results/weights/fl_vs_sfl_noniid_label_skew/labels_4_per_client
4,19,SGD,0.005,2.2930614097595217,0.106,2.2930614097595217,0.106,0.0,0.0,2.935418796958402,3.2832063341047615,0.669799153925851,6.891508457949385,results/weights/fl_vs_sfl_noniid_label_skew/labels_4_per_client
4,20,SGD,0.005,2.2917040336608885,0.1068,2.2917040336608885,0.1068,0.0,0.0,2.997802431927994,3.182362316874787,0.6679435928817838,6.850725852884352,results/weights/fl_vs_sfl_noniid_label_skew/labels_4_per_client
4,21,SGD,0.005,2.2901422176361086,0.1087,2.2901422176361086,0.1087,0.0,0.0,2.9960590589325875,3.0362065418157727,0.6501961031462997,6.685346931219101,results/weights/fl_vs_sfl_noniid_label_skew/labels_4_per_client
4,22,SGD,0.005,2.2882208209991455,0.1255,2.2882208209991455,0.1255,0.0,0.0,2.75835443707183,3.262769039021805,0.6569232691545039,6.681168817915022,results/weights/fl_vs_sfl_noniid_label_skew/labels_4_per_client
4,23,SGD,0.005,2.2859309497833253,0.1776,2.2859309497833253,0.1776,0.0,0.0,2.993570009013638,3.1606627490837127,0.6646341141313314,6.821641458198428,results/weights/fl_vs_sfl_noniid_label_skew/labels_4_per_client
4,24,SGD,0.005,2.283358625030518,0.2023,2.283358625030518,0.2023,0.0,0.0,2.921751994173974,2.981579747982323,0.644344137981534,6.550332082202658,results/weights/fl_vs_sfl_noniid_label_skew/labels_4_per_client
4,25,SGD,0.005,2.2802416179656984,0.2135,2.2802416179656984,0.2135,0.0,0.0,2.792630647076294,3.159726528916508,0.6665754220448434,6.621830992167816,results/weights/fl_vs_sfl_noniid_label_skew/labels_4_per_client
4,26,SGD,0.005,2.276356772994995,0.2181,2.276356772994995,0.2181,0.0,0.0,2.9709666538983583,3.288589600007981,0.7005500581581146,6.96310017304495,results/weights/fl_vs_sfl_noniid_label_skew/labels_4_per_client
4,27,SGD,0.005,2.271316279220581,0.2252,2.271316279220581,0.2252,0.0,0.0,2.898465371923521,3.0328482270706445,0.6568808748852462,6.591184037039056,results/weights/fl_vs_sfl_noniid_label_skew/labels_4_per_client
