labels_per_client,round,optimizer,learning_rate,fl_test_loss,fl_test_accuracy,sfl_test_loss,sfl_test_accuracy,fl_minus_sfl_accuracy,global_l2_distance_fl_vs_sfl,fl_time_sec,sfl_time_sec,evaluation_time_sec,total_round_time_sec,weights_dir
1,30,SGD,0.005,2.3095928310394287,0.1135,2.3095928310394287,0.1135,0.0,0.0,3.301975656999275,3.3973035980015993,0.6583144329488277,7.360480609815568,results/weights/fl_vs_sfl_noniid_label_skew/labels_1_per_client
1,31,SGD,0.005,2.3078258922576906,0.1135,2.3078258922576906,0.1135,0.0,0.0,3.1203598419670016,3.353534223046154,0.6510797580704093,7.132009488996118,results/weights/fl_vs_sfl_noniid_label_skew/labels_1_per_client
1,32,SGD,0.005,2.3077657203674318,0.1135,2.3077657203674318,0.1135,0.0,0.0,3.22024383302778,3.5728097399696708,0.6703754370100796,7.470520208822563,results/weights/fl_vs_sfl_noniid_label_skew/labels_1_per_client
1,33,SGD,0.005,2.3045407844543457,0.1135,2.3045407844543457,0.1135,0.0,0.0,3.205747013911605,3.3870704078581184,0.6655278790276498,7.2645674960222095,results/weights/fl_vs_sfl_noniid_label_skew/labels_1_per_client
1,34,SGD,0.005,2.3044564208984375,0.1135,2.3044564208984375,0.1135,0.0,0.0,3.1416919089388102,3.404353113146499,0.6562702851369977,7.205323154106736,results/weights/fl_vs_sfl_noniid_label_skew/labels_1_per_client
1,35,SGD,0.005,2.3023057750701903,0.1135,2.3023057750701903,0.1135,0.0,0.0,3.2121186789590865,3.3078033439815044,0.6573993759229779,7.222015650011599,results/weights/fl_vs_sfl_noniid_label_skew/labels_1_per_client
1,36,SGD,0.005,2.3037863651275634,0.1135,2.3037863651275634,0.1135,0.0,0.0,3.2384309680201113,3.433074868051335,0.6571078689303249,7.384167747106403,results/weights/fl_vs_sfl_noniid_label_skew/labels_1_per_client
1,37,SGD,0.005,2.3025917121887205,0.1135,2.3025917121887205,0.1135,0.0,0.0,3.322530343895778,3.5346696351189166,0.6690199850127101,7.529174807947129,results/weights/fl_vs_sfl_noniid_label_skew/labels_1_per_client
1,38,SGD,0.005,2.29967576751709,0.1135,2.29967576751709,0.1135,0.0,0.0,3.293770652031526,3.418280550977215,0.6674387420061976,7.382438796106726,results/weights/fl_vs_sfl_noniid_label_skew/labels_1_per_client
1,39,SGD,0.005,2.2990981227874756,0.1135,2.2990981227874756,0.1135,0.0,0.0,3.338754331925884,3.4649539401289076,0.694819089025259,7.502704139100388,results/weights/fl_vs_sfl_noniid_label_skew/labels_1_per_client
1,40,SGD,0.005,2.3003306533813475,0.1135,2.3003306533813475,0.1135,0.0,0.0,3.3325417288579047,3.2421855400316417,0.6652052339632064,7.246385607868433,results/weights/fl_vs_sfl_noniid_label_skew/labels_1_per_client
1,41,SGD,0.005,2.298557844161987,0.1135,2.298557844161987,0.1135,0.0,0.0,3.3786766519770026,3.3109235770534724,0.6586252059787512,7.3557265310082585,results/weights/fl_vs_sfl_noniid_label_skew/labels_1_per_client
1,42,SGD,0.005,2.2984593338012695,0.1135,2.2984593338012695,0.1135,0.0,0.0,3.089004618115723,3.3734209609683603,0.6735947770066559,7.139014594024047,results/weights/fl_vs_sfl_noniid_label_skew/labels_1_per_client
1,43,SGD,0.005,2.2985559501647947,0.1135,2.2985559501647947,0.1135,0.0,0.0,3.2462577091064304,3.443998453905806,0.6863651990424842,7.383758456911892,results/weights/fl_vs_sfl_noniid_label_skew/labels_1_per_client
1,44,SGD,0.005,2.2986474227905274,0.1135,2.2986474227905274,0.1135,0.0,0.0,3.2833391330204904,3.3236256369855255,0.6770743979141116,7.287845778977498,results/weights/fl_vs_sfl_noniid_label_skew/labels_1_per_client
1,45,SGD,0.005,2.2963548664093016,0.1334,2.2963548664093016,0.1334,0.0,0.0,3.417344609973952,3.3697922190185636,0.6814251248724759,7.471187063958496,results/weights/fl_vs_sfl_noniid_label_skew/labels_1_per_client
1,46,SGD,0.005,2.296704470062256,0.1135,2.296704470062256,0.1135,0.0,0.0,3.260442730039358,3.5047221339773387,0.7072680138517171,7.479775449028239,results/weights/fl_vs_sfl_noniid_label_skew/labels_1_per_client
1,47,SGD,0.005,2.295018213272095,0.1238,2.295018213272095,0.1238,0.0,0.0,3.3800472798757255,3.386435812106356,0.7007424118928611,7.472808650927618,results/weights/fl_vs_sfl_noniid_label_skew/labels_1_per_client
1,48,SGD,0.005,2.2961086666107176,0.1135,2.2961086666107176,0.1135,0.0,0.0,3.2365046420600265,3.24803697806783,0.6607615891844034,7.147897513117641,results/weights/fl_vs_sfl_noniid_label_skew/labels_1_per_client
1,49,SGD,0.005,2.2970213905334473,0.1135,2.2970213905334473,0.1135,0.0,0.0,3.227884912164882,3.400947022018954,0.7094375770539045,7.346019438933581,results/weights/fl_vs_sfl_noniid_label_skew/labels_1_per_client
1,50,SGD,0.005,2.2952989917755127,0.1144,2.2952989917755127,0.1144,0.0,0.0,3.237956289900467,3.2948030799161643,0.6702997621614486,7.20566993416287,results/weights/fl_vs_sfl_noniid_label_skew/labels_1_per_client
