scenario,attack_enabled,malicious_client_id,attack_scale,labels_per_client,round,optimizer,learning_rate,fl_test_loss,fl_test_accuracy,sfl_test_loss,sfl_test_accuracy,fl_minus_sfl_accuracy,global_l2_distance_fl_vs_sfl,fl_time_sec,sfl_time_sec,evaluation_time_sec,total_round_time_sec,weights_dir
baseline_no_attack,False,,0.0,6,11,SGD,0.005,2.301312835693359,0.104,2.301312835693359,0.104,0.0,0.0,2.805957579985261,2.9504745597951114,0.5808476370293647,6.340205346001312,results/weights/fl_vs_sfl_noniid_poisoning_attack/labels_6_per_client/baseline_no_attack
baseline_no_attack,False,,0.0,6,12,SGD,0.005,2.30057889251709,0.1038,2.30057889251709,0.1038,0.0,0.0,2.5387971829622984,2.7196291000582278,0.5768178880680352,5.840448601869866,results/weights/fl_vs_sfl_noniid_poisoning_attack/labels_6_per_client/baseline_no_attack
baseline_no_attack,False,,0.0,6,13,SGD,0.005,2.2998542617797852,0.1035,2.2998542617797852,0.1035,0.0,0.0,2.637027169112116,2.9098375330213457,0.5755041667725891,6.124985398957506,results/weights/fl_vs_sfl_noniid_poisoning_attack/labels_6_per_client/baseline_no_attack
baseline_no_attack,False,,0.0,6,14,SGD,0.005,2.2991278411865235,0.1036,2.2991278411865235,0.1036,0.0,0.0,2.5027231408748776,2.7001270139589906,0.5788686810992658,5.784443626180291,results/weights/fl_vs_sfl_noniid_poisoning_attack/labels_6_per_client/baseline_no_attack
baseline_no_attack,False,,0.0,6,15,SGD,0.005,2.298393880844116,0.1033,2.298393880844116,0.1033,0.0,0.0,2.707717990037054,2.7164448180701584,0.5775985959917307,6.004445204976946,results/weights/fl_vs_sfl_noniid_poisoning_attack/labels_6_per_client/baseline_no_attack
baseline_no_attack,False,,0.0,6,16,SGD,0.005,2.2976464939117434,0.1036,2.2976464939117434,0.1036,0.0,0.0,2.5296035860665143,2.6949187049176544,0.5763227578718215,5.80345583986491,results/weights/fl_vs_sfl_noniid_poisoning_attack/labels_6_per_client/baseline_no_attack
baseline_no_attack,False,,0.0,6,17,SGD,0.005,2.29687347946167,0.1039,2.29687347946167,0.1039,0.0,0.0,2.608121305005625,2.9402424509171396,0.5789187969639897,6.130223782965913,results/weights/fl_vs_sfl_noniid_poisoning_attack/labels_6_per_client/baseline_no_attack
baseline_no_attack,False,,0.0,6,18,SGD,0.005,2.2960703563690186,0.1042,2.2960703563690186,0.1042,0.0,0.0,2.8012093789875507,2.787780866958201,0.5759009290486574,6.167641612002626,results/weights/fl_vs_sfl_noniid_poisoning_attack/labels_6_per_client/baseline_no_attack
baseline_no_attack,False,,0.0,6,19,SGD,0.005,2.2952314586639404,0.1056,2.2952314586639404,0.1056,0.0,0.0,2.6186146319378167,2.7438013979699463,0.5785655479412526,5.943960743956268,results/weights/fl_vs_sfl_noniid_poisoning_attack/labels_6_per_client/baseline_no_attack
baseline_no_attack,False,,0.0,6,20,SGD,0.005,2.2943362689971925,0.1069,2.2943362689971925,0.1069,0.0,0.0,2.505212362855673,2.692640753928572,0.5791261461563408,5.779674028046429,results/weights/fl_vs_sfl_noniid_poisoning_attack/labels_6_per_client/baseline_no_attack
baseline_no_attack,False,,0.0,6,21,SGD,0.005,2.293365061950684,0.1098,2.293365061950684,0.1098,0.0,0.0,2.5500247799791396,2.7021545390598476,0.5761376929003745,5.831000085920095,results/weights/fl_vs_sfl_noniid_poisoning_attack/labels_6_per_client/baseline_no_attack
baseline_no_attack,False,,0.0,6,22,SGD,0.005,2.2922875202178954,0.114,2.2922875202178954,0.114,0.0,0.0,2.621659721946344,2.847918637096882,0.5779667070601135,6.050359525019303,results/weights/fl_vs_sfl_noniid_poisoning_attack/labels_6_per_client/baseline_no_attack
baseline_no_attack,False,,0.0,6,23,SGD,0.005,2.2910274070739747,0.1209,2.2910274070739747,0.1209,0.0,0.0,2.6943370760418475,2.714220942929387,0.5756353109609336,5.98676280095242,results/weights/fl_vs_sfl_noniid_poisoning_attack/labels_6_per_client/baseline_no_attack
baseline_no_attack,False,,0.0,6,24,SGD,0.005,2.2895681228637694,0.1869,2.2895681228637694,0.1869,0.0,0.0,2.513637120136991,2.7024185420013964,0.5740448320284486,5.7926639339420944,results/weights/fl_vs_sfl_noniid_poisoning_attack/labels_6_per_client/baseline_no_attack
baseline_no_attack,False,,0.0,6,25,SGD,0.005,2.2880129848480224,0.2242,2.2880129848480224,0.2242,0.0,0.0,2.542602237081155,2.715532702859491,0.5798674740362912,5.84070980688557,results/weights/fl_vs_sfl_noniid_poisoning_attack/labels_6_per_client/baseline_no_attack
baseline_no_attack,False,,0.0,6,26,SGD,0.005,2.28629084777832,0.2236,2.28629084777832,0.2236,0.0,0.0,2.718316091923043,3.027492424007505,0.5794009109959006,6.328560321126133,results/weights/fl_vs_sfl_noniid_poisoning_attack/labels_6_per_client/baseline_no_attack
baseline_no_attack,False,,0.0,6,27,SGD,0.005,2.284323137664795,0.2191,2.284323137664795,0.2191,0.0,0.0,2.8313711110968143,3.0382404690608382,0.577676098793745,6.490133213112131,results/weights/fl_vs_sfl_noniid_poisoning_attack/labels_6_per_client/baseline_no_attack
baseline_no_attack,False,,0.0,6,28,SGD,0.005,2.2821107933044433,0.2175,2.2821107933044433,0.2175,0.0,0.0,2.790819176007062,2.941439181100577,0.5771675819996744,6.312200936023146,results/weights/fl_vs_sfl_noniid_poisoning_attack/labels_6_per_client/baseline_no_attack
baseline_no_attack,False,,0.0,6,29,SGD,0.005,2.2796157749176027,0.2193,2.2796157749176027,0.2193,0.0,0.0,2.5565433450974524,2.719460182124749,0.5776786669157445,5.856280751992017,results/weights/fl_vs_sfl_noniid_poisoning_attack/labels_6_per_client/baseline_no_attack
baseline_no_attack,False,,0.0,6,30,SGD,0.005,2.276752994155884,0.224,2.276752994155884,0.224,0.0,0.0,2.5083540540654212,2.6995261721313,0.5759539918508381,5.78657002793625,results/weights/fl_vs_sfl_noniid_poisoning_attack/labels_6_per_client/baseline_no_attack
baseline_no_attack,False,,0.0,6,31,SGD,0.005,2.2734026626586914,0.2323,2.2734026626586914,0.2323,0.0,0.0,2.5001008938997984,2.69834117195569,0.5815464581828564,5.782724525080994,results/weights/fl_vs_sfl_noniid_poisoning_attack/labels_6_per_client/baseline_no_attack
baseline_no_attack,False,,0.0,6,32,SGD,0.005,2.2694291015625,0.2496,2.2694291015625,0.2496,0.0,0.0,2.553056330187246,2.6873983510304242,0.5778558058664203,5.820979726035148,results/weights/fl_vs_sfl_noniid_poisoning_attack/labels_6_per_client/baseline_no_attack
baseline_no_attack,False,,0.0,6,33,SGD,0.005,2.264648677062988,0.2728,2.264648677062988,0.2728,0.0,0.0,2.509866180131212,2.68827649904415,0.5767086721025407,5.77752405195497,results/weights/fl_vs_sfl_noniid_poisoning_attack/labels_6_per_client/baseline_no_attack
baseline_no_attack,False,,0.0,6,34,SGD,0.005,2.2588141330718994,0.2967,2.2588141330718994,0.2967,0.0,0.0,2.560596159193665,2.776802317937836,0.5784802050329745,5.918451966019347,results/weights/fl_vs_sfl_noniid_poisoning_attack/labels_6_per_client/baseline_no_attack
baseline_no_attack,False,,0.0,6,35,SGD,0.005,2.251571353530884,0.3319,2.251571353530884,0.3319,0.0,0.0,2.5088454040233046,2.689691434847191,0.5739065229427069,5.777875687927008,results/weights/fl_vs_sfl_noniid_poisoning_attack/labels_6_per_client/baseline_no_attack
baseline_no_attack,False,,0.0,6,36,SGD,0.005,2.242417640686035,0.3665,2.242417640686035,0.3665,0.0,0.0,2.5138087968807667,2.7039978799875826,0.5770047740079463,5.797461681067944,results/weights/fl_vs_sfl_noniid_poisoning_attack/labels_6_per_client/baseline_no_attack
baseline_no_attack,False,,0.0,6,37,SGD,0.005,2.230591968536377,0.3917,2.230591968536377,0.3917,0.0,0.0,2.5438532629050314,2.8024005671031773,0.5759034599177539,5.924929024884477,results/weights/fl_vs_sfl_noniid_poisoning_attack/labels_6_per_client/baseline_no_attack
baseline_no_attack,False,,0.0,6,38,SGD,0.005,2.215023971939087,0.394,2.215023971939087,0.394,0.0,0.0,2.501116493018344,2.6954182779882103,0.5759871699847281,5.775392750976607,results/weights/fl_vs_sfl_noniid_poisoning_attack/labels_6_per_client/baseline_no_attack
baseline_no_attack,False,,0.0,6,39,SGD,0.005,2.1941531566619874,0.3877,2.1941531566619874,0.3877,0.0,0.0,2.5861207460984588,2.7725476059131324,0.5729637620970607,5.934443682897836,results/weights/fl_vs_sfl_noniid_poisoning_attack/labels_6_per_client/baseline_no_attack
baseline_no_attack,False,,0.0,6,40,SGD,0.005,2.1659151206970213,0.3898,2.1659151206970213,0.3898,0.0,0.0,2.637699545128271,2.708414201857522,0.5740549401380122,5.922908489126712,results/weights/fl_vs_sfl_noniid_poisoning_attack/labels_6_per_client/baseline_no_attack
baseline_no_attack,False,,0.0,6,41,SGD,0.005,2.128062989425659,0.3872,2.128062989425659,0.3872,0.0,0.0,2.518589069833979,2.8746334321331233,0.5832111421041191,5.979395864997059,results/weights/fl_vs_sfl_noniid_poisoning_attack/labels_6_per_client/baseline_no_attack
baseline_no_attack,False,,0.0,6,42,SGD,0.005,2.077627429962158,0.3742,2.077627429962158,0.3742,0.0,0.0,2.7789191459305584,2.730014134198427,0.5754246169235557,6.0870143480133265,results/weights/fl_vs_sfl_noniid_poisoning_attack/labels_6_per_client/baseline_no_attack
baseline_no_attack,False,,0.0,6,43,SGD,0.005,2.0121852167129517,0.3635,2.0121852167129517,0.3635,0.0,0.0,2.5823334839660674,2.7952552421484143,0.5771543339360505,5.957360642962158,results/weights/fl_vs_sfl_noniid_poisoning_attack/labels_6_per_client/baseline_no_attack
baseline_no_attack,False,,0.0,6,44,SGD,0.005,1.930492953491211,0.3671,1.930492953491211,0.3671,0.0,0.0,2.5276898969896138,2.764188169967383,0.5855682590045035,5.880484171910211,results/weights/fl_vs_sfl_noniid_poisoning_attack/labels_6_per_client/baseline_no_attack
baseline_no_attack,False,,0.0,6,45,SGD,0.005,1.8381058444976808,0.3874,1.8381058444976808,0.3874,0.0,0.0,2.6371823430527,2.685927402926609,0.5823184389155358,5.9079744489863515,results/weights/fl_vs_sfl_noniid_poisoning_attack/labels_6_per_client/baseline_no_attack
baseline_no_attack,False,,0.0,6,46,SGD,0.005,1.7368742729187012,0.4024,1.7368742729187012,0.4024,0.0,0.0,2.5181684710551053,2.703530496917665,0.5764667859766632,5.800885923905298,results/weights/fl_vs_sfl_noniid_poisoning_attack/labels_6_per_client/baseline_no_attack
baseline_no_attack,False,,0.0,6,47,SGD,0.005,1.6371101495742797,0.422,1.6371101495742797,0.422,0.0,0.0,2.532255585072562,2.6992862289771438,0.5744449070189148,5.808841179823503,results/weights/fl_vs_sfl_noniid_poisoning_attack/labels_6_per_client/baseline_no_attack
baseline_no_attack,False,,0.0,6,48,SGD,0.005,1.5398107284545899,0.505,1.5398107284545899,0.505,0.0,0.0,2.532229805830866,2.6954596790019423,0.5765846720896661,5.810466116061434,results/weights/fl_vs_sfl_noniid_poisoning_attack/labels_6_per_client/baseline_no_attack
baseline_no_attack,False,,0.0,6,49,SGD,0.005,1.4464037158966065,0.5547,1.4464037158966065,0.5547,0.0,0.0,2.5105863029602915,2.7733208229765296,0.5852054059505463,5.871877448866144,results/weights/fl_vs_sfl_noniid_poisoning_attack/labels_6_per_client/baseline_no_attack
baseline_no_attack,False,,0.0,6,50,SGD,0.005,1.3552482919692994,0.5789,1.3552482919692994,0.5789,0.0,0.0,2.56568679981865,2.7174058919772506,0.5734642399474978,5.859211667906493,results/weights/fl_vs_sfl_noniid_poisoning_attack/labels_6_per_client/baseline_no_attack
